Time,Humi,Irrad,Pres,Temp,WiDi,WiSp,Load_covered,Load_bought,Load_total,Generation_sold,Generation_used,Generation_total,Has_NaNs
2021-01-01 00:00:00+00:00,92.5,0.0,96198.5,3.5416666666666665,293.6666666666667,2.433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 01:00:00+00:00,93.83333333333333,0.0,96179.0,3.3233333333333337,277.1666666666667,1.75,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 02:00:00+00:00,89.83333333333333,0.0,96162.33333333333,3.3966666666666665,291.3333333333333,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 03:00:00+00:00,88.16666666666667,0.0,96140.5,3.7516666666666665,278.3333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 04:00:00+00:00,90.33333333333333,0.0,96104.83333333333,3.6616666666666666,291.6666666666667,4.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 05:00:00+00:00,92.83333333333333,0.0,96066.5,3.475,291.3333333333333,2.283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 06:00:00+00:00,96.33333333333333,0.0,96047.5,3.026666666666667,271.1666666666667,1.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 07:00:00+00:00,95.16666666666667,0.0,96084.33333333333,2.8800000000000003,116.5,3.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 08:00:00+00:00,95.0,11.833333333333334,96167.33333333333,2.9149999999999996,186.33333333333334,3.35,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 09:00:00+00:00,92.5,157.66666666666666,96188.0,3.2616666666666667,18.5,1.7333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 10:00:00+00:00,82.33333333333333,295.6666666666667,96227.5,4.840000000000001,104.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 11:00:00+00:00,83.33333333333333,305.5,96238.83333333333,5.295,280.0,5.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 12:00:00+00:00,88.66666666666667,333.1666666666667,96200.66666666667,4.925,273.8333333333333,4.8,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 13:00:00+00:00,90.83333333333333,230.83333333333334,96140.0,5.038333333333333,278.1666666666667,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 14:00:00+00:00,93.66666666666667,145.16666666666666,96115.5,5.128333333333333,270.8333333333333,5.966666666666666,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 15:00:00+00:00,94.5,79.66666666666667,96135.66666666667,4.971666666666667,270.6666666666667,4.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 16:00:00+00:00,95.33333333333333,29.333333333333332,96176.16666666667,3.56,267.6666666666667,5.5,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 17:00:00+00:00,92.83333333333333,1.3333333333333333,96215.16666666667,3.11,329.1666666666667,2.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 18:00:00+00:00,92.16666666666667,0.0,96238.16666666667,3.2733333333333334,348.6666666666667,3.6,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 19:00:00+00:00,92.33333333333333,0.0,96272.83333333333,3.251666666666667,332.1666666666667,3.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 20:00:00+00:00,92.5,0.0,96309.33333333333,3.2466666666666666,236.83333333333334,4.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 21:00:00+00:00,91.66666666666667,0.0,96327.66666666667,2.89,122.33333333333333,3.5666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 22:00:00+00:00,89.83333333333333,0.0,96343.5,2.9916666666666667,334.3333333333333,3.75,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-01 23:00:00+00:00,90.83333333333333,0.0,96353.66666666667,2.8349999999999995,307.3333333333333,3.7833333333333337,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 00:00:00+00:00,92.16666666666667,0.0,96334.33333333333,2.6633333333333336,309.5,3.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 01:00:00+00:00,93.33333333333333,0.0,96328.5,2.6966666666666668,296.3333333333333,4.25,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 02:00:00+00:00,91.66666666666667,0.0,96351.5,2.9716666666666662,303.3333333333333,3.4,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 03:00:00+00:00,91.0,0.0,96360.83333333333,3.0216666666666665,340.1666666666667,3.1,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 04:00:00+00:00,93.66666666666667,0.0,96353.0,2.8866666666666667,330.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 05:00:00+00:00,94.0,0.0,96330.33333333333,2.855,328.1666666666667,2.25,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 06:00:00+00:00,94.0,0.0,96337.33333333333,2.7183333333333333,330.5,1.9833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 07:00:00+00:00,91.83333333333333,0.0,96361.33333333333,2.77,287.1666666666667,3.75,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 08:00:00+00:00,92.33333333333333,18.0,96413.0,2.865,293.3333333333333,3.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 09:00:00+00:00,90.33333333333333,121.0,96460.83333333333,3.361666666666667,8.0,4.116666666666666,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 10:00:00+00:00,87.83333333333333,299.5,96520.16666666667,4.391666666666667,6.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 11:00:00+00:00,86.16666666666667,395.5,96557.83333333333,4.756666666666667,11.833333333333334,5.95,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 12:00:00+00:00,85.16666666666667,375.8333333333333,96537.16666666667,4.8,72.16666666666667,4.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 13:00:00+00:00,81.0,400.0,96496.66666666667,5.223333333333334,28.333333333333332,4.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 14:00:00+00:00,81.33333333333333,245.5,96491.5,5.321666666666666,26.833333333333332,3.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 15:00:00+00:00,82.33333333333333,178.83333333333334,96522.33333333333,5.875,284.8333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 16:00:00+00:00,83.16666666666667,83.33333333333333,96550.66666666667,5.716666666666666,325.1666666666667,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 17:00:00+00:00,84.66666666666667,4.833333333333333,96593.33333333333,5.045,299.1666666666667,4.5,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 18:00:00+00:00,87.0,0.0,96627.16666666667,4.75,309.0,4.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 19:00:00+00:00,85.83333333333333,0.0,96654.33333333333,4.618333333333333,320.3333333333333,3.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 20:00:00+00:00,91.16666666666667,0.0,96685.5,4.14,333.1666666666667,2.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 21:00:00+00:00,89.16666666666667,0.0,96687.0,3.685,177.83333333333334,4.5,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 22:00:00+00:00,88.5,0.0,96678.66666666667,3.686666666666667,177.83333333333334,5.3,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-02 23:00:00+00:00,87.16666666666667,0.0,96676.5,3.72,341.1666666666667,4.1499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 00:00:00+00:00,87.66666666666667,0.0,96638.0,3.6733333333333333,336.5,2.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 01:00:00+00:00,87.16666666666667,0.0,96613.5,3.7283333333333335,336.8333333333333,2.9499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 02:00:00+00:00,88.5,0.0,96590.66666666667,3.7483333333333335,328.3333333333333,3.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 03:00:00+00:00,90.33333333333333,0.0,96583.16666666667,3.565,309.3333333333333,4.05,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 04:00:00+00:00,89.66666666666667,0.0,96543.33333333333,3.7116666666666664,315.0,3.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 05:00:00+00:00,88.66666666666667,0.0,96520.83333333333,3.9599999999999995,303.5,3.4499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 06:00:00+00:00,86.33333333333333,0.0,96513.83333333333,4.258333333333334,314.6666666666667,2.783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 07:00:00+00:00,89.33333333333333,0.0,96521.5,3.705,337.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 08:00:00+00:00,89.66666666666667,23.0,96536.0,3.6933333333333334,318.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 09:00:00+00:00,89.66666666666667,100.83333333333333,96572.5,4.246666666666667,267.5,2.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 10:00:00+00:00,87.33333333333333,243.33333333333334,96577.83333333333,5.14,285.1666666666667,2.35,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 11:00:00+00:00,83.66666666666667,294.5,96547.5,5.741666666666667,267.5,2.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 12:00:00+00:00,79.33333333333333,440.1666666666667,96482.83333333333,6.428333333333334,270.6666666666667,4.05,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 13:00:00+00:00,77.33333333333333,446.8333333333333,96404.33333333333,6.683333333333334,258.8333333333333,6.216666666666666,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 14:00:00+00:00,83.0,196.33333333333334,96348.5,6.035,257.5,5.616666666666667,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 15:00:00+00:00,91.16666666666667,128.5,96314.66666666667,5.47,249.16666666666666,6.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 16:00:00+00:00,95.83333333333333,25.5,96277.5,4.968333333333334,249.33333333333334,4.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 17:00:00+00:00,97.33333333333333,1.8333333333333333,96263.83333333333,4.641666666666667,257.8333333333333,3.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 18:00:00+00:00,98.33333333333333,0.0,96270.33333333333,4.698333333333333,265.1666666666667,2.0500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 19:00:00+00:00,98.66666666666667,0.0,96285.16666666667,4.621666666666667,297.1666666666667,2.8166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 20:00:00+00:00,94.5,0.0,96255.66666666667,4.201666666666667,308.3333333333333,3.85,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 21:00:00+00:00,94.0,0.0,96254.0,4.216666666666667,303.6666666666667,1.7,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 22:00:00+00:00,94.66666666666667,0.0,96235.66666666667,4.0,302.1666666666667,1.7166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-03 23:00:00+00:00,94.0,0.0,96192.5,3.796666666666667,302.6666666666667,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-04 00:00:00+00:00,90.16666666666667,0.0,96163.5,3.6999999999999997,306.5,2.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-04 01:00:00+00:00,91.83333333333333,0.0,96129.0,3.405,300.1666666666667,1.5166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-04 02:00:00+00:00,90.83333333333333,0.0,96105.33333333333,3.3066666666666666,301.8333333333333,1.7666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-04 03:00:00+00:00,86.33333333333333,0.0,96098.0,3.3216666666666668,313.0,4.183333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-04 04:00:00+00:00,82.5,0.0,96074.16666666667,3.3983333333333334,320.5,3.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-04 05:00:00+00:00,81.66666666666667,0.0,96048.33333333333,3.3333333333333335,319.6666666666667,3.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,True
2021-01-04 06:00:00+00:00,81.5,0.0,96028.16666666667,3.375,312.0,2.566666666666667,0.0,0.0,0.0,0.0,0.0,0.0,True
